@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2952,'2021/11/13 19:27:38:279',19,429,338,357,247,250,251,2
2953,'2021/11/13 19:27:38:279',19,427,338,357,247,250,251,2
2954,'2021/11/13 19:27:38:324',19,427,338,357,247,250,250,2
2955,'2021/11/13 19:27:38:325',19,427,338,357,247,252,250,2
2956,'2021/11/13 19:27:38:326',19,427,338,357,248,252,250,2
2957,'2021/11/13 19:27:38:326',19,427,338,359,248,252,250,2
2958,'2021/11/13 19:27:38:326',19,427,339,359,248,252,250,2
2959,'2021/11/13 19:27:38:326',19,428,339,359,248,252,250,2
2960,'2021/11/13 19:27:38:354',19,428,339,359,248,252,251,2
2961,'2021/11/13 19:27:38:354',19,428,339,359,248,251,251,2
2962,'2021/11/13 19:27:38:354',19,428,339,359,249,251,251,2
2963,'2021/11/13 19:27:38:354',19,428,339,360,249,251,251,2
2964,'2021/11/13 19:27:38:354',19,429,339,360,249,251,251,2
2965,'2021/11/13 19:27:38:383',19,429,339,360,249,250,251,2
2966,'2021/11/13 19:27:38:384',19,429,339,358,249,250,251,2
2967,'2021/11/13 19:27:38:384',19,429,340,358,249,250,251,2
2968,'2021/11/13 19:27:38:428',19,429,340,358,249,250,250,2
2969,'2021/11/13 19:27:38:429',19,429,340,358,249,251,250,2
2970,'2021/11/13 19:27:38:429',19,429,340,359,249,251,250,2
2971,'2021/11/13 19:27:38:429',19,429,337,359,249,251,250,2
2972,'2021/11/13 19:27:38:429',19,430,337,359,249,251,250,2
2973,'2021/11/13 19:27:38:459',19,430,337,359,249,251,248,2
2974,'2021/11/13 19:27:38:459',19,430,337,359,249,250,248,2
2975,'2021/11/13 19:27:38:459',19,430,337,359,248,250,248,2
2976,'2021/11/13 19:27:38:460',19,430,337,360,248,250,248,2
2977,'2021/11/13 19:27:38:460',19,430,338,360,248,250,248,2
2978,'2021/11/13 19:27:38:460',19,427,338,360,248,250,248,2
2979,'2021/11/13 19:27:38:488',19,427,338,360,248,250,249,2
2980,'2021/11/13 19:27:38:489',19,427,338,363,248,250,249,2
2981,'2021/11/13 19:27:38:489',19,428,338,363,248,250,249,2
2982,'2021/11/13 19:27:38:536',19,428,338,363,248,250,251,2
2983,'2021/11/13 19:27:38:536',19,428,338,363,248,251,251,2
2984,'2021/11/13 19:27:38:536',19,428,338,363,247,251,251,2
2985,'2021/11/13 19:27:38:537',19,428,336,363,247,251,251,2
2986,'2021/11/13 19:27:38:537',19,430,336,363,247,251,251,2
2987,'2021/11/13 19:27:38:565',19,430,336,363,247,251,248,2
2988,'2021/11/13 19:27:38:567',19,430,336,363,247,250,248,2
2989,'2021/11/13 19:27:38:567',19,430,336,363,248,250,248,2
2990,'2021/11/13 19:27:38:567',19,430,336,359,248,250,248,2
2991,'2021/11/13 19:27:38:567',19,430,338,359,248,250,248,2
2992,'2021/11/13 19:27:38:567',19,426,338,359,248,250,248,2
2993,'2021/11/13 19:27:38:608',19,426,338,359,248,250,247,2
2994,'2021/11/13 19:27:38:609',19,426,338,359,248,249,247,2
2995,'2021/11/13 19:27:38:609',19,426,338,359,247,249,247,2
2996,'2021/11/13 19:27:38:609',19,426,338,362,247,249,247,2
2997,'2021/11/13 19:27:38:609',19,426,336,362,247,249,247,2
2998,'2021/11/13 19:27:38:609',19,427,336,362,247,249,247,2
2999,'2021/11/13 19:27:38:638',19,427,336,362,247,249,250,2
3000,'2021/11/13 19:27:38:639',19,427,336,362,247,252,250,2
3001,'2021/11/13 19:27:38:639',19,427,336,362,245,252,250,2
3002,'2021/11/13 19:27:38:639',19,427,336,358,245,252,250,2
3003,'2021/11/13 19:27:38:639',19,427,338,358,245,252,250,2
3004,'2021/11/13 19:27:38:639',19,434,338,358,245,252,250,2
3005,'2021/11/13 19:27:38:668',19,434,338,358,245,252,251,2
3006,'2021/11/13 19:27:38:669',19,434,338,358,245,250,251,2
3007,'2021/11/13 19:27:38:670',19,434,338,358,249,250,251,2
3008,'2021/11/13 19:27:38:670',19,434,338,359,249,250,251,2
3009,'2021/11/13 19:27:38:670',19,434,339,359,249,250,251,2
3010,'2021/11/13 19:27:38:670',19,433,339,359,249,250,251,2
3011,'2021/11/13 19:27:38:713',19,433,339,359,249,250,252,2
3012,'2021/11/13 19:27:38:714',19,433,339,359,249,249,252,2
3013,'2021/11/13 19:27:38:714',19,433,339,359,248,249,252,2
3014,'2021/11/13 19:27:38:714',19,433,339,360,248,249,252,2
3015,'2021/11/13 19:27:38:714',19,433,336,360,248,249,252,2
3016,'2021/11/13 19:27:38:714',19,428,336,360,248,249,252,2
3017,'2021/11/13 19:27:38:743',19,428,336,360,248,249,249,2
3018,'2021/11/13 19:27:38:744',19,428,336,360,248,251,249,2
3019,'2021/11/13 19:27:38:744',19,428,336,360,247,251,249,2
3020,'2021/11/13 19:27:38:744',19,428,336,357,247,251,249,2
3021,'2021/11/13 19:27:38:744',19,424,336,357,247,251,249,2
3022,'2021/11/13 19:27:38:773',19,424,336,357,247,251,250,2
3023,'2021/11/13 19:27:38:774',19,424,336,357,248,251,250,2
3024,'2021/11/13 19:27:38:774',19,424,336,358,248,251,250,2
3025,'2021/11/13 19:27:38:774',19,424,338,358,248,251,250,2
3026,'2021/11/13 19:27:38:774',19,426,338,358,248,251,250,2
3027,'2021/11/13 19:27:38:818',19,426,338,358,248,251,251,2
3028,'2021/11/13 19:27:38:818',19,426,338,358,248,252,251,2
3029,'2021/11/13 19:27:38:818',19,426,338,356,248,252,251,2
3030,'2021/11/13 19:27:38:819',19,426,337,356,248,252,251,2
3031,'2021/11/13 19:27:38:819',19,429,337,356,248,252,251,2
3032,'2021/11/13 19:27:38:848',19,429,337,356,248,252,247,2
3033,'2021/11/13 19:27:38:849',19,429,337,356,248,250,247,2
3034,'2021/11/13 19:27:38:849',19,429,337,356,251,250,247,2
3035,'2021/11/13 19:27:38:849',19,429,337,359,251,250,247,2
3036,'2021/11/13 19:27:38:849',19,429,338,359,251,250,247,2
3037,'2021/11/13 19:27:38:849',19,427,338,359,251,250,247,2
3038,'2021/11/13 19:27:38:878',19,427,338,359,250,250,247,2
3039,'2021/11/13 19:27:38:879',19,427,338,363,250,250,247,2
3040,'2021/11/13 19:27:38:880',19,427,337,363,250,250,247,2
3041,'2021/11/13 19:27:38:880',19,428,337,363,250,250,247,2
3042,'2021/11/13 19:27:38:923',19,428,337,363,250,250,249,2
3043,'2021/11/13 19:27:38:924',19,428,337,363,250,253,249,2
3044,'2021/11/13 19:27:38:924',19,428,337,363,249,253,249,2
3045,'2021/11/13 19:27:38:924',19,428,337,362,249,253,249,2
3046,'2021/11/13 19:27:38:924',19,428,336,362,249,253,249,2
3047,'2021/11/13 19:27:38:924',19,430,336,362,249,253,249,2
3048,'2021/11/13 19:27:38:953',19,430,336,362,249,252,249,2
3049,'2021/11/13 19:27:38:954',19,430,336,362,247,252,249,2
3050,'2021/11/13 19:27:38:954',19,430,336,360,247,252,249,2
3051,'2021/11/13 19:27:38:954',19,430,337,360,247,252,249,2
3052,'2021/11/13 19:27:38:954',19,432,337,360,247,252,249,2
3053,'2021/11/13 19:27:38:998',19,432,337,360,247,250,249,2
3054,'2021/11/13 19:27:38:999',19,432,337,360,248,250,249,2
3055,'2021/11/13 19:27:38:999',19,432,336,360,248,250,249,2
3056,'2021/11/13 19:27:38:999',19,431,336,360,248,250,249,2
3057,'2021/11/13 19:27:39:028',19,431,336,360,248,250,247,2
3058,'2021/11/13 19:27:39:029',19,431,336,360,247,250,247,2
3059,'2021/11/13 19:27:39:029',19,431,336,361,247,250,247,2
3060,'2021/11/13 19:27:39:029',19,431,338,361,247,250,247,2
3061,'2021/11/13 19:27:39:029',19,429,338,361,247,250,247,2
3062,'2021/11/13 19:27:39:058',19,429,338,361,247,250,249,2
3063,'2021/11/13 19:27:39:060',19,429,338,361,247,249,249,2
3064,'2021/11/13 19:27:39:061',19,429,338,361,246,249,249,2
3065,'2021/11/13 19:27:39:061',19,429,338,359,246,249,249,2
3066,'2021/11/13 19:27:39:061',19,429,337,359,246,249,249,2
3067,'2021/11/13 19:27:39:061',19,430,337,359,246,249,249,2
3068,'2021/11/13 19:27:39:103',19,430,337,359,246,249,252,2
3069,'2021/11/13 19:27:39:104',19,430,337,359,246,252,252,2
3070,'2021/11/13 19:27:39:104',19,430,337,359,247,252,252,2
3071,'2021/11/13 19:27:39:104',19,430,337,357,247,252,252,2
3072,'2021/11/13 19:27:39:105',19,430,338,357,247,252,252,2
3073,'2021/11/13 19:27:39:105',19,433,338,357,247,252,252,2
3074,'2021/11/13 19:27:39:134',19,433,338,357,247,252,248,2
3075,'2021/11/13 19:27:39:136',19,433,338,357,247,249,248,2
3076,'2021/11/13 19:27:39:137',19,433,338,357,248,249,248,2
3077,'2021/11/13 19:27:39:137',19,433,338,359,248,249,248,2
3078,'2021/11/13 19:27:39:137',19,433,336,359,248,249,248,2
3079,'2021/11/13 19:27:39:137',19,429,336,359,248,249,248,2
3080,'2021/11/13 19:27:39:163',19,429,336,359,248,249,250,2
3081,'2021/11/13 19:27:39:166',19,429,336,359,248,252,250,2
3082,'2021/11/13 19:27:39:166',19,429,336,359,247,252,250,2
3083,'2021/11/13 19:27:39:166',19,429,336,357,247,252,250,2
3084,'2021/11/13 19:27:39:166',19,429,339,357,247,252,250,2
3085,'2021/11/13 19:27:39:166',19,428,339,357,247,252,250,2
3086,'2021/11/13 19:27:39:208',19,428,339,357,247,251,250,2
3087,'2021/11/13 19:27:39:208',19,428,339,357,249,251,250,2
3088,'2021/11/13 19:27:39:209',19,428,339,359,249,251,250,2
3089,'2021/11/13 19:27:39:209',19,428,340,359,249,251,250,2
3090,'2021/11/13 19:27:39:209',19,432,340,359,249,251,250,2
3091,'2021/11/13 19:27:39:240',19,432,340,359,249,252,250,2
3092,'2021/11/13 19:27:39:241',19,432,340,359,250,252,250,2
3093,'2021/11/13 19:27:39:241',19,432,340,361,250,252,250,2
3094,'2021/11/13 19:27:39:241',19,432,339,361,250,252,250,2
3095,'2021/11/13 19:27:39:241',19,430,339,361,250,252,250,2
3096,'2021/11/13 19:27:39:269',19,430,339,361,250,252,251,2
3097,'2021/11/13 19:27:39:270',19,430,339,361,250,250,251,2
3098,'2021/11/13 19:27:39:270',19,430,339,361,248,250,251,2
3099,'2021/11/13 19:27:39:270',19,430,339,362,248,250,251,2
3100,'2021/11/13 19:27:39:270',19,430,336,362,248,250,251,2
3101,'2021/11/13 19:27:39:270',19,428,336,362,248,250,251,2
3102,'2021/11/13 19:27:39:313',19,428,336,362,248,250,249,2
3103,'2021/11/13 19:27:39:314',19,428,336,362,248,251,249,2
3104,'2021/11/13 19:27:39:314',19,428,336,362,247,251,249,2
3105,'2021/11/13 19:27:39:314',19,428,338,362,247,251,249,2
3106,'2021/11/13 19:27:39:314',19,429,338,362,247,251,249,2
3107,'2021/11/13 19:27:39:343',19,429,338,361,247,251,249,2
3108,'2021/11/13 19:27:39:344',19,429,335,361,247,251,249,2
3109,'2021/11/13 19:27:39:389',19,429,335,361,247,251,247,2
3110,'2021/11/13 19:27:39:390',19,429,335,361,247,252,247,2
3111,'2021/11/13 19:27:39:390',19,429,335,361,246,252,247,2
3112,'2021/11/13 19:27:39:390',19,429,335,362,246,252,247,2
3113,'2021/11/13 19:27:39:390',19,429,340,362,246,252,247,2
3114,'2021/11/13 19:27:39:390',19,428,340,362,246,252,247,2
3115,'2021/11/13 19:27:39:418',19,428,340,362,246,252,248,2
3116,'2021/11/13 19:27:39:419',19,428,340,362,246,253,248,2
3117,'2021/11/13 19:27:39:419',19,428,340,364,246,253,248,2
3118,'2021/11/13 19:27:39:419',19,428,338,364,246,253,248,2
3119,'2021/11/13 19:27:39:419',19,430,338,364,246,253,248,2
3120,'2021/11/13 19:27:39:448',19,430,338,364,246,253,249,2
3121,'2021/11/13 19:27:39:449',19,430,338,364,246,250,249,2
3122,'2021/11/13 19:27:39:449',19,430,338,364,247,250,249,2
3123,'2021/11/13 19:27:39:449',19,430,338,362,247,250,249,2
3124,'2021/11/13 19:27:39:449',19,429,338,362,247,250,249,2
3125,'2021/11/13 19:27:39:493',19,429,338,362,245,250,249,2
3126,'2021/11/13 19:27:39:494',19,429,338,363,245,250,249,2
3127,'2021/11/13 19:27:39:494',19,429,334,363,245,250,249,2
3128,'2021/11/13 19:27:39:494',19,426,334,363,245,250,249,2
